pathway,pval,padj,log2err,ES,NES,size,leadingEdge
GILDEA_METASTASIS,0.304252998909488,0.719056160232631,0.0734381410838857,-0.703816886119445,-1.10188546123523,10,TACSTD2|CAVIN3|SLC2A10|CPQ
KUNINGER_IGF1_VS_PDGFB_TARGETS_UP,0.305220883534137,0.719056160232631,0.069119845655101,-0.633529929609296,-1.08128527815784,35,RYR1|AAMDC|FAM8A1|IGF2|MYMX|PRKAA2|HJV|TNNI1|FBXO17|ZBTB18
PID_FCER1_PATHWAY,0.304890738813736,0.719056160232631,0.0709609456938284,-0.676488281670951,-1.10093925251869,15,JUN|SPHK1|ITK|CBLB|FCGR2B|GRB2
REACTOME_NOTCH1_INTRACELLULAR_DOMAIN_REGULATES_TRANSCRIPTION,0.304621848739496,0.719056160232631,0.0714786287425507,-0.686663409664886,-1.10690036507889,13,TLE4|TLE1|MAML2|HDAC4|CCNC
VERHAAK_GLIOBLASTOMA_NEURAL,0.305305305305305,0.719056160232631,0.0689567351672811,-0.622421464959799,-1.07124801646162,51,ANKRD46|SELENOP|CRYZL1|BASP1|YPEL5|DYNC1I1|CCDC121|SIRT5|RND1|CYRIB|MMD|SERPINI1|CPNE6|CCK|HPCAL4|LYRM9
MA_RAT_AGING_UP,0.306451612903226,0.721212047548436,0.069119845655101,-0.647049262147958,-1.09570233023284,26,OASL|TXNIP|RPS12|RGCC|GZMK|HLA-DRB1|LTBP1|UCP2|FTH1|RUNX1|PPT1|RGS2
BROWNE_HCMV_INFECTION_10HR_DN,0.307142857142857,0.721582607634705,0.0696133438850965,-0.665934173268749,-1.10202996699179,18,NIPBL|CBLB|PCF11|RUNX1|ZSCAN26|ENSG00000291006|PARP4
KAAB_FAILED_HEART_ATRIUM_DN,0.307302231237323,0.721582607634705,0.0692836467392548,-0.651703772307999,-1.0968253950415,24,FKBP1A|CDC16|OSMR|APP|AMD1|ACVR1B|GRB2|BLVRB|GSTP1
NATSUME_RESPONSE_TO_INTERFERON_BETA_DN,0.307027027027027,0.721582607634705,0.0725351864394589,-0.698865168051746,-1.10403669275165,11,TMSB10|FTH1|GSTP1
KIM_WT1_TARGETS_8HR_DN,0.308157099697885,0.722129555837421,0.0687943095604775,-0.638528010422767,-1.08562047968226,32,CR1|AP1S1|WNT8B|ASIP|CITED2|PSPH|TMEM14B|LOX|BRDT
RODRIGUES_THYROID_CARCINOMA_ANAPLASTIC_DN,0.308691308691309,0.722129555837421,0.0683110858318647,-0.594645460230948,-1.04335149794509,150,MIA3|KCTD12|MYLIP|FARP1|PCDH9|ANKRD46|SGK1|GSTA4|SLC18B1|PRKAR1A|SLC25A27|TFF3|ANKRD6|RNF38|C8orf88|CFH|AXIN2|KCNAB1|PABIR1|RAB18|PLPP3|LPCAT2|ZNF706|KIDINS220|SAMD13|SORL1|MAGI1|SAP30BP|FKBP5|GLCCI1|SNHG5|CPQ|MAN1A1|GSTP1|FBXO21|MCAM|ZFAND4|NLK
RODWELL_AGING_KIDNEY_DN,0.308617234468938,0.722129555837421,0.0684714904492088,-0.620398945005333,-1.06763991945089,52,H1-7|CSNK2A1|AUTS2|ISOC1|GNG7|PRKAA2|ABTB2|SULT1C2|KNG1|BCKDHB|LRPPRC|CRABP1|FBXO21|NLK|TMEM38B|ADCY1
WP_CYTOSOLIC_DNASENSING_PATHWAY,0.308108108108108,0.722129555837421,0.0723570851036907,-0.698154675170179,-1.10291428710454,11,POLR2K|IRF3|CGAS
WP_GLYCOLYSIS_AND_GLUCONEOGENESIS,0.308615049073064,0.722129555837421,0.0727141077934447,-0.702302558124971,-1.09951465139313,10,ALDOB|HK1|FBP1
REACTOME_ANTI_INFLAMMATORY_RESPONSE_FAVOURING_LEISHMANIA_PARASITE_INFECTION,0.309309309309309,0.72303366240492,0.0683110858318647,-0.619828630520769,-1.06763169333607,53,IGLV1-47|IGLV3-21|FCGR2A|GNAZ|IGLV2-11|GNG2|CD247|PRKAR1A|YES1|IGLV2-23|CD163|GNG12|GNG7|AHCYL1|PRKAR2B|IL10|GNAI3
CHARAFE_BREAST_CANCER_LUMINAL_VS_MESENCHYMAL_DN,0.30969030969031,0.723382825103094,0.0681513438679483,-0.58914805194502,-1.03660162696682,194,LAYN|KCTD12|HYCC1|ANXA2P2|SPRY2|ANKRD33B|GNG2|SGK1|UBLCP1|ITSN1|NDC80|SOCS3|GPR161|RNF145|OSMR|BASP1|ECHDC1|SPATS2L|SLC35B4|DAB2|DKK3|UBE2S|RALBP1|GNG12|KIF3C|CAVIN3|PIM1|TIMP2|BUB1|MAML2|GALNT2|LPAR1|DPY19L1|RAI14|MAP4K4|RGS2|TRIO|NUP155|ZYG11B|TGFBI|CPNE2|GSTP1|DEPDC1|EMP3|MCAM
KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION,0.311886586695747,0.723641760959003,0.0721797965581253,-0.701815232279468,-1.09875170115048,10,TUBB4A|ARPC5|TUBA1A|TUBA1C
LIM_MAMMARY_LUMINAL_PROGENITOR_UP,0.310880829015544,0.723641760959003,0.0697792517076235,-0.670378779325397,-1.09741124391868,16,ELF5|LPCAT1|FOXI1|BBOX1|GNE|SECTM1
MARTINEZ_TP53_TARGETS_DN,0.311688311688312,0.723641760959003,0.0678338263479455,-0.590941421584086,-1.0388608689952,181,MYO10|TRH|BRD3|COL11A1|TNMD|KRTAP6-3|PLXNA2|TOR2A|PKIG|KRTAP19-1|UBLCP1|RYR1|BASP1|KRTAP19-4|SF3B2|XPO5|RAB6A|MTF2|KRTAP19-3|KRT25|RIPK4|KRTAP13-1|CER1|CDKN1A|PLCB1|UCP2|NCDN|ENOX2|CWH43|ANK3|LPCAT1|KRT72|SFRP2|ELOVL6|HSPA8|CALR|SLC39A11|FKBP5|MFAP3|GSTP1|PTPRF|FBN2|NAA11|FA2H|ELN|FBP1|C1R
REACTOME_SENSORY_PROCESSING_OF_SOUND,0.311491935483871,0.723641760959003,0.0683110858318647,-0.639615000411095,-1.08465890524689,31,KCNMB1|OTOG|USH1C|LHFPL5|RAB3A
SANA_TNF_SIGNALING_DN,0.31079717457114,0.723641760959003,0.0684714904492088,-0.649065255531193,-1.09810888524809,25,KCTD12|APLN|TXNIP|BGN|TM4SF1|GLCE
SENESE_HDAC3_TARGETS_DN,0.310689310689311,0.723641760959003,0.0679922591544058,-0.595997959234694,-1.04467744859001,139,DMKN|EXT2|COL11A1|MON1B|TPM4|SUN3|ZNF542P|PPARD|NCOA1|EDN2|SEH1L|DAB2|C8orf88|DMAC2|CGNL1|GNG12|MRPL4|SEC62|ZNF404|KATNB1|UCP2|BLTP3A|BET1|SCIN|SLC2A10|TAX1BP1|GOSR2|VGLL3|YAP1|TSPAN14|ALDH5A1|DGKZ|ZNF71|CD99L2|GNE|NUDT21|DTNA|MCAM
VANTVEER_BREAST_CANCER_BRCA1_DN,0.311134235171696,0.723641760959003,0.0699458736501659,-0.675615469069023,-1.09951880861805,15,HDGFL3|DKK3|CSNK1A1|GLI3|FAM110C
WP_PATHOGENIC_ESCHERICHIA_COLI_INFECTION,0.311886586695747,0.723641760959003,0.0721797965581253,-0.701815232279468,-1.09875170115048,10,TUBB4A|ARPC5|TUBA1A|TUBA1C
WP_SARSCOV2_INNATE_IMMUNITY_EVASION_AND_CELLSPECIFIC_IMMUNE_RESPONSE,0.311320754716981,0.723641760959003,0.0702812841717392,-0.68028263682889,-1.09967293461059,14,TRAF6|IRF3|JAK1|HAVCR2|IL10
REACTOME_NR1H2_AND_NR1H3_MEDIATED_SIGNALING,0.312368972746331,0.724222941267107,0.070113215764256,-0.679898169879716,-1.0990514460184,14,MYLIP|NCOA1|ABCA1|NRIP1
HOFFMANN_IMMATURE_TO_MATURE_B_LYMPHOCYTE_UP,0.313417190775681,0.726062205953791,0.0699458736501659,-0.679606185900181,-1.09857945560992,14,SELL|PBX3|CMAHP|CIITA|CR2
JIANG_HYPOXIA_NORMAL,0.313627254509018,0.726062205953791,0.0676760401641789,-0.62683827097748,-1.07440308285173,42,HOXA4|YPEL5|RIPK4|MLF1|UBE2O|TMEM30A|STAU1|CITED2|SAP30BP|LOX|BLVRB|SYT13
BAKKER_FOXO3_TARGETS_UP,0.314594594594595,0.726148498831426,0.0713052987340038,-0.696131098126972,-1.09971752840424,11,KLF6|P2RY14|RGS2|CITED2|ZNF780A|CR2
HOWLIN_CITED1_TARGETS_2_DN,0.314594594594595,0.726148498831426,0.0713052987340038,-0.696026242223631,-1.09955188162424,11,CAVIN3|VAMP3|ZNF519|SORL1
KORKOLA_EMBRYONIC_CARCINOMA_VS_SEMINOMA_DN,0.314075630252101,0.726148498831426,0.0699458736501659,-0.685087960796072,-1.10436074391442,13,OSBPL3|KHDC3L|DDIT4L|PCSK1N|ELAVL2|GIP
WP_CHOLESTEROL_METABOLISM,0.314285714285714,0.726148498831426,0.0684714904492088,-0.664693991517239,-1.09997763583123,18,MYLIP|ABCA1|APOA1|APOA4|CYP7A1|APOC3|MVD|VAPA
BURTON_ADIPOGENESIS_9,0.316056910569106,0.727648576011097,0.0679922591544058,-0.655381255913498,-1.0971226956334,22,VCAM1|C16orf89|SFRP2|GGTA1|CITED2|MAGED2
CROMER_METASTASIS_UP,0.316004077471967,0.727648576011097,0.0681513438679483,-0.659207527812426,-1.09868744163916,20,TMEM109|XPO1|PPT1|ACVR1B|MFAP3|MAGED2|NFYC
KEGG_TRYPTOPHAN_METABOLISM,0.315675675675676,0.727648576011097,0.0711327399327894,-0.695759715291387,-1.0991308340084,11,INMT|AANAT|ALDH1B1|TPH2
YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_7,0.316176470588235,0.727648576011097,0.0696133438850965,-0.68445373233168,-1.10333836860084,13,PSMA2|NCDN|RAMP1|SNAI1|BRIX1|MAGOH
PODAR_RESPONSE_TO_ADAPHOSTIN_UP,0.317317317317317,0.729736363756982,0.0670512579829467,-0.625764734348953,-1.07395016258305,46,HSPA6|MARS1|KLF6|KLF2|JUN|GARS1|YPEL5|MXI1|FTH1|RGS2|ZNF165|RAP2B|TES|TUBA1A
VILIMAS_NOTCH1_TARGETS_DN,0.317747077577046,0.730186992842615,0.0699458736501659,-0.689330592845719,-1.10189900816104,12,MPO|VPREB1|CSF3R
BROWNE_HCMV_INFECTION_12HR_DN,0.318592964824121,0.730312910451218,0.0670512579829467,-0.629770252726749,-1.07643915031266,38,DAB2|IGF2|GZMK|ATP12A|UBR5|RUNX1|ZIC1|GLI3|NUP155|ATXN1|TUBA1A
MAYBURD_RESPONSE_TO_L663536_DN,0.31827731092437,0.730312910451218,0.0692836467392548,-0.683700723463733,-1.10212451945859,13,ALDOB|GNPDA2|AMD1|CCNC|NDC1
PURBEY_TARGETS_OF_CTBP1_NOT_SATB1_UP,0.318681318681319,0.730312910451218,0.0667426134241917,-0.605123557242643,-1.05065813041822,74,SIMC1|CFH|GDF3|BPI|CLPS|ARGLU1|ATP12A|PPP6R1|LTBP4|RAB3GAP2|ABCA1|ALDH1B1|H2BC1|SFRP2|SORL1|SERPINH1|TAF7|TSPAN2
WP_HEDGEHOG_SIGNALING_PATHWAY_WP4249,0.318737270875764,0.730312910451218,0.0676760401641789,-0.65622469765443,-1.09631067900135,21,GPR161|CSNK1A1|GLI3|PTCH2|DHH|BOC
CAIRO_LIVER_DEVELOPMENT_UP,0.324,0.730579061371841,0.065981614400873,-0.611070398300075,-1.05767583062197,64,POGK|SEMA3D|MGAT5|TTC3|SMARCD3|BASP1|JUN|PDZD2|BNC1|CTPS1|SERPINH1|RCN1|HBZ|ZNF423|CD248
CHIANG_LIVER_CANCER_SUBCLASS_POLYSOMY7_UP,0.323618090452261,0.730579061371841,0.0662842187012672,-0.631141572064594,-1.07753954543953,36,ANO1|ABCB4|CYP2A6|ICA1|POLD2|GLCCI1|TM6SF2|TUBE1|MOGAT3|ADCY1|AZGP1P2
CHIANG_LIVER_CANCER_SUBCLASS_UNANNOTATED_UP,0.31947261663286,0.730579061371841,0.0673623868166279,-0.651214312033098,-1.09318618093716,23,TPCN2|ARHGEF1|F11|THBS1|ELL2|SORL1|FOSB
ENGELMANN_CANCER_PROGENITORS_DN,0.320564516129032,0.730579061371841,0.0668966276500666,-0.644245314793795,-1.09095417297568,26,SGK1|TXNIP|TFF3|CALML5|TRPV4|SLC35C1|CITED4|VPS37D|ADCY1|PCP4|BMP7
KEGG_ADHERENS_JUNCTION,0.323529411764706,0.730579061371841,0.0667426134241917,-0.649779525479961,-1.09077762080035,23,CSNK2A1|ACTN4|YES1|PTPN1|SNAI1|PTPRF|NLK
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY,0.320564516129032,0.730579061371841,0.0668966276500666,-0.644174712879037,-1.09083461688151,26,NCR2|CD247|FCGR3B|SH2D1B|SH2D1A|BRAF|TNFRSF10B|GRB2
KIM_GLIS2_TARGETS_UP,0.320887991927346,0.730579061371841,0.0668966276500666,-0.644536854556473,-1.09112846536708,27,FCGR2A|VCAM1|SOCS3|OSMR|CFH|TGFBI|BOK|IGLV8-61|ADAMTS2|NID1
LEE_NEURAL_CREST_STEM_CELL_DN,0.322322322322322,0.730579061371841,0.0662842187012672,-0.617924920967476,-1.0643526246485,53,CREB5|SPRY2|TKTL1|DSP|NOS2|HTR2C|NELL2|TNFRSF10B|ZIC1|FBN2|AGPAT4|DTNA|HDC
LIM_MAMMARY_STEM_CELL_DN,0.324,0.730579061371841,0.065981614400873,-0.612821096273427,-1.06041918862334,61,ZDHHC24|NIPSNAP2|SCYL3|KLF6|HID1|CGNL1|SIRT5|PRLR|ATP1B1|KIAA0319L|ICA1|PXYLP1|ALDH5A1|C1orf210|SORL1|SLC39A11|C5orf22|PTPRF|FAAH|ZSWIM4
LINDGREN_BLADDER_CANCER_CLUSTER_1_UP,0.323588709677419,0.730579061371841,0.066436413766281,-0.638499283858658,-1.08276687348785,31,BRD3|GSTA4|SALL2|GNPDA2|ASTN2|CAST|PBX3|FBP1|HOXA3|STX3
MANALO_HYPOXIA_UP,0.321678321678322,0.730579061371841,0.0662842187012672,-0.60463985411332,-1.05039926104505,76,TXNIP|PDZD2|DKK3|MXI1|BGN|ABCA1|TNFRSF10B|INHBE|TLE1|PTGS1|PGM3|RAI14|ACVR1B|TRIO|LOX|TGFBI|GLCE|ATXN1|PTPRF|MAGED2|HIF3A
MEBARKI_HCC_PROGENITOR_WNT_DN_BLOCKED_BY_FZD8CRD,0.319878910191726,0.730579061371841,0.0670512579829467,-0.646646817549009,-1.09401729628377,25,MRC1|SPINK5|TMEM8B|GSTA7P|PAIP2B|PTPRQ|BTNL9
MORI_IMMATURE_B_LYMPHOCYTE_UP,0.320499479708637,0.730579061371841,0.0684714904492088,-0.674082555638801,-1.09702409494485,15,CD83|CD72|JARID2
MULLIGHAN_MLL_SIGNATURE_2_UP,0.322677322677323,0.730579061371841,0.066132620475844,-0.601348142839285,-1.04650307793098,90,SIRPAP1|RIMS1|LAMP1|HOXA4|EFHD2|SDHD|TRIM44|POLH|RAB6A|KRI1|HOXA9|DMAC2|CLTCL1|NSFL1C|LAMP2|NIPBL|ENSG00000274253|TDRD7|TNFRSF10B|L1TD1|PPT1|PBX3|ADRB2|HIP1|MEIS1|GRB2|ATXN1|HOXA10|FBP1
REACTOME_CELL_CELL_JUNCTION_ORGANIZATION,0.323828920570265,0.730579061371841,0.0668966276500666,-0.655072215199992,-1.09438530370432,21,CDH10|CLDN5
REACTOME_C_TYPE_LECTIN_RECEPTORS_CLRS,0.322906155398587,0.730579061371841,0.0665892104103933,-0.645764197064232,-1.09252405136213,25,CLEC6A|TRAF6|PSMD8|PSMA2|AHCYL1|PSMD3|PSMF1|MUC13|MUC17|CLEC4D|CLEC10A
REACTOME_SIGNALING_BY_NOTCH1,0.320121951219512,0.730579061371841,0.0673623868166279,-0.654681369607764,-1.09595107050153,22,TLE4|NCSTN|TLE1|MAML2|HDAC4|CCNC|CNTN1
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_NPAS4,0.323060573857598,0.730579061371841,0.069119845655101,-0.688233911514312,-1.10014595660074,12,KCNIP3|XPO1|REST|SYT10|INS|RET|TNRC6C|RBFOX3
SHAFFER_IRF4_TARGETS_IN_ACTIVATED_DENDRITIC_CELL,0.321243523316062,0.730579061371841,0.0681513438679483,-0.668879526874639,-1.09495696501297,16,MARS1|GNG7|ELL2
WP_APOPTOSIS_MODULATION_AND_SIGNALING,0.319706498951782,0.730579061371841,0.0689567351672811,-0.678104110634155,-1.09615135965925,14,TRAF6|HRK|JUN|TNFRSF10B|BOK
WP_REGULATORY_CIRCUITS_OF_THE_STAT3_SIGNALING_PATHWAY,0.321138211382114,0.730579061371841,0.0672065093710464,-0.654467051614164,-1.09559229744731,22,SOCS3|OSMR|JAK1|IL22RA1|SETD7|CSF3R
WP_TYPE_I_COLLAGEN_SYNTHESIS_IN_THE_CONTEXT_OF_OSTEOGENESIS_IMPERFECTA,0.323060573857598,0.730579061371841,0.069119845655101,-0.688249874651363,-1.10017147376923,12,MIA3|LOX|SERPINH1|TMEM38B|ADAMTS2|CREB3L1
KEGG_CHRONIC_MYELOID_LEUKEMIA,0.324352331606218,0.730845838099724,0.0676760401641789,-0.667737790056274,-1.09308793982794,16,E2F3|CDKN1A|BRAF|CBLB|RUNX1|GRB2
KEGG_LONG_TERM_DEPRESSION,0.324596774193548,0.730869304835221,0.0662842187012672,-0.642974098560711,-1.08880151680203,26,GNAZ|PPP1R17|RYR1|PLA2G2C|PPP2R1B|BRAF|PLCB1|GNAI3
BLANCO_MELO_COVID19_SARS_COV_2_LOW_MOI_INFECTION_A594_ACE2_EXPRESSING_CELLS_UP,0.325325325325325,0.731981981981982,0.0658311958368866,-0.616543621771218,-1.06356615147269,54,RLF|CD83|SOCS3|NFKBIE|IER2|SELE|DLX2|PCF11|ZNF830|LINC00472|SNORD50B|MIR3191|PRG4|NFYC-AS1|FOSB|C1R
KIM_GASTRIC_CANCER_CHEMOSENSITIVITY,0.32657200811359,0.734258013922781,0.0662842187012672,-0.648122952239772,-1.09079883120561,24,TNMD|RPL13A|BARX1|TSHZ2|TMEM8B|ACVR1B|MYL10|OMP
SASSON_RESPONSE_TO_FORSKOLIN_UP,0.328252032520325,0.737504386734515,0.066132620475844,-0.652463771071984,-1.09223876157988,22,TFPI2|SGK1|PRKAR1A|FDXR|FKBP5|GNLY|NLK
ASGHARZADEH_NEUROBLASTOMA_POOR_SURVIVAL_DN,0.329140461215933,0.737934650286745,0.0675188953767744,-0.676758357770083,-1.09397595796417,14,HRK|FAXC|WDR33|SPTBN4|ADCY1
BORCZUK_MALIGNANT_MESOTHELIOMA_UP,0.331331331331331,0.737934650286745,0.0649407684612899,-0.616684857792667,-1.06221666209051,53,FKBP1A|OSMR|QSOX1|GARS1|SCCPDH|UBE2S|PSMD8|LAMP2|VAMP3|PSMA2|BET1|CCT5|COPA|PABPC1|HSPA8|PPT1|DESI2|MSH6|AZIN1|GRB2|CPQ|MAGED2|TUBA1A|BLMH
FIGUEROA_AML_METHYLATION_CLUSTER_1_DN,0.328781512605042,0.737934650286745,0.0676760401641789,-0.68126258788626,-1.09819424864055,13,PPARD|KRTAP5-8|TSC1|DNM1P35|SLC25A42
HAHTOLA_SEZARY_SYNDROM_DN,0.330905306971904,0.737934650286745,0.0668966276500666,-0.672727715757602,-1.09481918401512,15,GZMK|NELL2|KDM2A|GNLY
IKEDA_MIR133_TARGETS_UP,0.32972972972973,0.737934650286745,0.0689567351672811,-0.693554010530797,-1.09564635788855,11,HS2ST1|RBMX|ARPC5|GNAI3
LIU_PROSTATE_CANCER_UP,0.331987891019173,0.737934650286745,0.0652353056017703,-0.641331013202776,-1.08570133620954,27,FARP1|PCA3|GGCT|TMEM161A|HID1|GMDS|ICA1-AS1|CALR|FBP1
ONDER_CDH1_TARGETS_3_DN,0.330957230142566,0.737934650286745,0.0658311958368866,-0.653253321577744,-1.09134659987442,21,ANO1|ATP12A|CWH43
PID_P73PATHWAY,0.329591836734694,0.737934650286745,0.066132620475844,-0.661313617104593,-1.09438357856262,18,CDKN1A|JAK1|BUB1|YAP1|AFP|ADA|TUBA1A
REACTOME_RECYCLING_PATHWAY_OF_L1,0.330569948186529,0.737934650286745,0.0667426134241917,-0.66678668513174,-1.09153097938927,16,TUBB4A|CLTA|TUBA1A|TUBA1C
REACTOME_RHOC_GTPASE_CYCLE,0.329864724245578,0.737934650286745,0.0670512579829467,-0.672868990398549,-1.09504909900673,15,ARHGEF1|MYO9B|ABCD3|VAMP3|ARHGEF11|MCAM|MCF2L
RUIZ_TNC_TARGETS_UP,0.329329329329329,0.737934650286745,0.0652353056017703,-0.621918359129268,-1.06735709070436,48,SNCAIP|KCTD12|VCAM1|SLC6A15|SELENOP|ITSN1|YPEL5|CBLB|SLC2A10|TM4SF1|MEIS1|MAN1A1|GLCE|HERPUD1|WIPI1|FOXF2|OLFML2B
SMIRNOV_CIRCULATING_ENDOTHELIOCYTES_IN_CANCER_UP,0.331331331331331,0.737934650286745,0.0649407684612899,-0.614721397011455,-1.06110387022015,55,FCGR2A|HSPA6|SMARCD3|QSOX1|PPARD|DKK3|CDKN1A|TIMP2|THBS1|SPHK1|PERP|ABCA1|TGFBI|MCAM|FBP1|SLC16A6
STEARMAN_LUNG_CANCER_EARLY_VS_LATE_UP,0.330645161290323,0.737934650286745,0.0653834195468773,-0.640522031724319,-1.08464922809127,26,EIF3M|ACTN4|ZNF131|CAST|ANK3|PTGS1|WDR48|ZSCAN26|NRIP1|RCN1
WARTERS_RESPONSE_TO_IR_SKIN,0.331975560081466,0.737934650286745,0.0656813601934011,-0.653126527917865,-1.09113477419359,21,LINC00926|ANKRD33B|POLH|CDKN1A|FDXR|TGFBI|RAP2B
ZHENG_IL22_SIGNALING_UP,0.331632653061225,0.737934650286745,0.0658311958368866,-0.658619597224188,-1.09235590102857,19,DMKN
LOCKWOOD_AMPLIFIED_IN_LUNG_CANCER,0.332332332332332,0.738174874732485,0.0647943366000727,-0.623699634002408,-1.07040599537262,46,BLCAP|MRPS17|NIPSNAP2|DUSP12|RTN4R|POGZ|TRIM44|DDX10|BCL11B|SEC62|CCT5|LSM8|LPCAT1|ATP6V1C1|TARS1|CCT6A|FASTKD3|KDM2A|ZNF277|C5orf22|ARHGEF11|TES|TENT4A|OTULIN
DURCHDEWALD_SKIN_CARCINOGENESIS_UP,0.332996972754793,0.73912547683953,0.0650877566917313,-0.640741293525414,-1.08395510911478,29,TNMD|AMIGO1|AAMDC|KRTAP19-3|AWAT1|CALML5|ELOVL6|TNFRSF18|NUDT21
BROCKE_APOPTOSIS_REVERSED_BY_IL6,0.333667334669339,0.740087419156495,0.0646484568421928,-0.624146781259944,-1.06978985965865,42,IRAG2|SGK1|SOCS3|TPM4|JUN|IER2|PIM1|LTBP1|ELL2|DYRK3|GRB2|CCNC|WIPI1|SLC16A6|POU2AF1|IRF4
HOSHIDA_LIVER_CANCER_SUBCLASS_S1,0.334,0.740299503193755,0.0645031249656493,-0.614204098004893,-1.06166176665495,59,FCGR2A|IGLL1|COL11A1|ZNF384|DCTN2|MYCBP2|QSOX1|TFF3|DAB2|TIMP2|ATP6V1F|STK38|TP53BP1|HK1|ACP5|DGKZ|AEBP1|LOX|GSTP1|CSRP3
LEE_LIVER_CANCER_MYC_DN,0.334677419354839,0.740414012738854,0.0647943366000727,-0.639774520116746,-1.08338340451615,26,POGZ|AQP8|IGF2|CFH|NETO2|FKBP5|HERPUD1|G0S2
LEI_MYB_TARGETS,0.335,0.740414012738854,0.0643583367917361,-0.606383258639503,-1.05117844959633,70,SERPING1|BLCAP|HSPA6|BASP1|TFF3|GRIP2|DAB2|CDKN1A|LPCAT1|TM4SF1|RGS2|TRIO|TGFBI|GSTP1|MAGED2|SLC25A46|FBP1|LAMA3|SRSF6
SCHLOSSER_MYC_TARGETS_REPRESSED_BY_SERUM,0.334343434343434,0.740414012738854,0.0649407684612899,-0.642061084281631,-1.08711230129704,28,EIF4A3|GARS1|APP|DDX10|CCT5|API5|GNL2|ACVR1B|TARS1|ITPA|PMPCB|FBXO21|BLMH
WATANABE_ULCERATIVE_COLITIS_WITH_CANCER_UP,0.334787350054526,0.740414012738854,0.0686325631836726,-0.696701505573633,-1.09074572513454,10,HS2ST1|ICA1
BYSTROEM_CORRELATED_WITH_IL5_UP,0.336108220603538,0.74105553864033,0.066132620475844,-0.671827226988069,-1.09335369901014,15,VCAM1|RPS12|TACSTD2|MAP4K4|EPX
DEURIG_T_CELL_PROLYMPHOCYTIC_LEUKEMIA_UP,0.336663336663337,0.74105553864033,0.0640703750499722,-0.600083560487749,-1.04410963597309,89,FKBP1A|KCTD12|CR1|TCP10L|TM6SF1|SSBP3|ARHGEF1|KLF6|CYP2A6|NBN|SCCPDH|ZNF177|TRIM45|ATP1B1|NCDN|POLD2|ALDH5A1|BTBD8|PSPH|FBN2|HGF|TSPAN2|MCAM|GPR171|GRM6|BTNL3
FIGUEROA_AML_METHYLATION_CLUSTER_1_UP,0.336683417085427,0.74105553864033,0.0643583367917361,-0.628818781943518,-1.07363105679427,37,GDF3|TMEM263|PAQR5|THEM4|ZSCAN1|TBC1D16|ZNF582|SORL1|TAF3|RECQL5|SAP30BP|ELAVL2
GOZGIT_ESR1_TARGETS_UP,0.336336336336336,0.74105553864033,0.0642140881844605,-0.622222510178867,-1.068387872616,47,KCTD12|ITSN1|SLC18B1|HTR2C|PIM1|COL21A1|PRKAR2B|CSF3R|SRSF11|DEPDC1
PID_A6B1_A6B4_INTEGRIN_PATHWAY,0.33587786259542,0.74105553864033,0.0684714904492088,-0.696655589500958,-1.09067383960022,10,LAMA4|GRB2|LAMA3
REACTOME_CA2_PATHWAY,0.336713995943205,0.74105553864033,0.0647943366000727,-0.646614291994962,-1.08825973761844,24,GNG2|AXIN2|GNG12|GNG7|PLCB1|CAMK2A|NLK
PID_CMYB_PATHWAY,0.338709677419355,0.743875051041241,0.0642140881844605,-0.634801893585602,-1.07649684029091,31,MPO|MYF6|CLTA|CDKN1A|PIM1|COPA|HSPA8|NLK|ADA|PAX5
RODWELL_AGING_KIDNEY_NO_BLOOD_UP,0.338661338661339,0.743875051041241,0.0637845390312975,-0.601294351586692,-1.0463151415187,87,SERPING1|LINC02086|MRC1|VCAM1|SOCS3|OSMR|GPR61|DKK3|MIOS|TIMP2|SLC1A3|DCDC2|SETD7|FCAMR|AEBP1|TM4SF18|GGTA1|RPS25|PCDHA9|SERPINH1|TPBG|HGF|MCAM|VSNL1|C1R
SMID_BREAST_CANCER_LUMINAL_B_DN,0.338661338661339,0.743875051041241,0.0637845390312975,-0.585508885989973,-1.03088050975865,228,SERPING1|SNCAIP|MRC1|SELL|IRAG2|IGLL3P|VCAM1|HBA1|SVEP1|SLC6A15|ELF5|CD247|RYR1|RCAN1|KLF6|P2RY14|GPR161|ID4|RGCC|CYP39A1|EDN2|APP|LY9|SH2D1A|IGF2|GZMK|HOXA9|RIPK4|BCL11B|SELE|CALML5|SPIB|LTBP1|AMD1|PLPP3|PERP|PLCH1|ITK|SYNM|ZIC1|TM4SF1|BBOX1|CA9|SIT1|CRABP1|TRIM29|RGS2|SERPINH1|FBXO17|FRZB|GSTP1|GNLY|GPR171|ELN|TBX19
NIKOLSKY_BREAST_CANCER_7Q21_Q22_AMPLICON,0.339229968782518,0.743971343053233,0.0656813601934011,-0.669990421803372,-1.09036442191273,15,TFPI2|ZSCAN25|DYNC1I1|BET1|GTPBP10
SHEPARD_CRASH_AND_BURN_MUTANT_DN,0.339,0.743971343053233,0.0637845390312975,-0.607079991102882,-1.05187630299282,67,PAX2|MYO10|RLF|BMS1|CRYBB1|TMEM263|NELL2|UCP2|CYRIB|RHO|SLC34A1|ZP2|MELK
