names,scores,logfoldchanges,pvals,pvals_adj,pct_agg,pct_ctrl,cell_type
CCNDBP1,26.36039,0.7117555,3.90E-153,2.83E-152,0.248612824,0.109698301,BC
ARHGAP10,26.311022,1.3528864,1.43E-152,1.04E-151,0.17208693,0.153681655,BC
FER,26.218878,1.4475793,1.62E-151,1.17E-150,0.610800709,0.300109814,BC
GTSE1,26.072262,1.4482937,7.52E-150,5.42E-149,0.334290228,0.21691134,BC
CCNB1,25.959393,1.3836238,1.42E-148,1.02E-147,0.481041924,0.194919662,BC
ATP1B1,25.951939,-0.42567757,1.73E-148,1.24E-147,0.020711313,0.137643047,BC
RNF166,25.693125,1.522664,1.40E-145,9.97E-145,0.29860897,0.032655184,BC
PPP2R5C,25.681673,0.6619833,1.87E-145,1.34E-144,0.493661375,0.100653104,BC
CPED1,25.651169,5.912163,4.10E-145,2.92E-144,0.72832537,0.555022541,BC
GIGYF1,25.63895,1.1114556,5.62E-145,4.00E-144,0.387291924,0.12212461,BC
JMY,25.634085,0.93078685,6.36E-145,4.53E-144,0.186555949,0.062969599,BC
IRF7,25.62287,0.803985,8.49E-145,6.03E-144,0.144632398,0.129811582,BC
A2M,25.590618,0.3310768,1.94E-144,1.38E-143,0.29803098,0.16743729,BC
RAP2C,25.216572,0.9650018,2.64E-140,1.84E-139,0.389507552,0.198300774,BC
FOSL1,24.928564,1.4099002,3.65E-137,2.53E-136,0.248882552,0.185816669,BC
DUSP1,24.924147,-0.24274813,4.07E-137,2.82E-136,0.389969945,0.291411398,BC
SIRT2,24.847727,0.64887756,2.74E-136,1.89E-135,0.315486282,0.262368512,BC
TUT7,24.845425,0.9657159,2.90E-136,2.00E-135,0.818029439,0.733238932,BC
THADA,24.80427,0.95933276,8.06E-136,5.57E-135,0.386213009,0.209657843,BC
CCDC186,24.791595,0.5933879,1.10E-135,7.62E-135,0.379296393,0.280776789,BC
RAPGEF1,24.765514,1.0845709,2.11E-135,1.46E-134,0.387060727,0.122240203,BC
GPATCH8,24.749516,0.6301848,3.14E-135,2.16E-134,0.191411067,0.19208762,BC
TBC1D2,24.741913,1.7120621,3.79E-135,2.61E-134,0.370048551,0.345335799,BC
ABTB2,24.69656,1.569121,1.16E-134,8.00E-134,0.659640875,0.511039186,BC
CES1,24.64234,8.154372,4.45E-134,3.05E-133,0.352689581,0.30773899,BC
FTL,24.638702,-2.1296675,4.86E-134,3.33E-133,0.248188964,0.183418102,BC
CAPN7,24.63104,0.81347215,5.88E-134,4.02E-133,0.443376233,0.387151774,BC
PARP1,24.35742,0.7505181,4.84E-131,3.28E-130,0.565563348,0.31042654,BC
ZNF503,24.338892,1.1049994,7.60E-131,5.16E-130,0.953433261,0.798693793,BC
IGF2R,24.299591,0.8763344,1.98E-130,1.34E-129,0.946112053,0.832822795,BC
PCGF5,24.162825,0.74415636,5.47E-129,3.69E-128,0.33827836,0.13093862,BC
ST3GAL6,24.157469,1.6221052,6.23E-129,4.20E-128,0.211621455,0.086550688,BC
FLG,23.584774,29.369463,5.52E-123,3.66E-122,0.749113748,0.709513351,BC
ZNF224,23.401493,1.113762,4.13E-121,2.72E-120,0.19102574,0.182233268,BC
STIM2,23.133778,0.9934023,2.12E-118,1.39E-117,0.109452065,0.071639117,BC
CLIP4,22.929329,1.5336257,2.37E-116,1.54E-115,0.894459001,0.565541556,BC
ROPN1,22.917427,1.5770161,3.11E-116,2.02E-115,0.700581843,0.656744885,BC
SAMD9,22.781971,1.3826262,6.92E-115,4.47E-114,0.475165691,0.540486649,BC
PPP1R18,22.719353,0.8568668,2.88E-114,1.86E-113,0.340994914,0.185903364,BC
FLCN,22.64864,1.1350276,1.44E-113,9.25E-113,0.907810573,0.75089585,BC
CYTH1,22.593178,0.86831117,5.06E-113,3.25E-112,0.954569975,0.947376026,BC
SLC39A14,22.585373,0.9384481,6.03E-113,3.87E-112,0.052385173,0.16079066,BC
SETX,22.44864,0.607369,1.32E-111,8.43E-111,0.036528977,0.158045313,BC
SERTAD2,22.30315,0.47897306,3.44E-110,2.19E-109,0.858604346,0.864177552,BC
TET1,22.297134,0.30749148,3.94E-110,2.51E-109,0.609991523,0.287452318,BC
GAB2,22.28823,1.0564495,4.81E-110,3.06E-109,0.114499846,0.064038839,BC
SETBP1,22.181538,1.6847209,5.18E-109,3.28E-108,0.861860358,0.802681771,BC
NUSAP1,22.11676,1.124586,2.18E-108,1.38E-107,0.398485666,0.476707895,BC
RIMS2,22.085484,2.3714647,4.36E-108,2.75E-107,0.137022195,0.066292914,BC
EPAS1,22.06675,0.4804357,6.60E-108,4.15E-107,0.365386097,0.243960236,BC
SLC39A8,21.99446,1.0423391,3.25E-107,2.04E-106,0.888024044,0.569038261,BC
VPS13C,21.979881,0.68730724,4.49E-107,2.81E-106,0.315756011,0.246705583,BC
LNPEP,21.970339,0.75689656,5.54E-107,3.47E-106,0.124691739,0.100624205,BC
BRAF,21.950842,0.65948486,8.50E-107,5.33E-106,0.462719636,0.20035256,BC
TNRC6A,21.92884,0.57186,1.38E-106,8.63E-106,0.1347873,0.126285978,BC
CHST11,21.897284,1.7253768,2.76E-106,1.72E-105,0.418252928,0.545514969,BC
SOAT1,21.882376,1.0591632,3.82E-106,2.39E-105,0.358758477,0.226534505,BC
ZMYM5,21.857716,0.7999584,6.56E-106,4.10E-105,0.179350339,0.136255924,BC
BIN3,21.844078,0.9885901,8.85E-106,5.52E-105,0.255375308,0.146774939,BC
PKNOX1,21.804234,0.77930063,2.12E-105,1.32E-104,0.382648736,0.557825685,BC
PDE4DIP,21.408974,0.5860712,1.10E-101,6.77E-101,0.347237207,0.258120449,BC
NME4,21.3691,0.6741412,2.59E-101,1.59E-100,0.250385327,0.136429315,BC
NHLRC3,21.32362,0.83241624,6.85E-101,4.20E-100,0.122784371,0.059183909,BC
LINC00623,21.294693,1.4097978,1.27E-100,7.79E-100,0.600685882,0.517888105,BC
AURKB,21.279034,1.1004589,1.78E-100,1.09E-99,0.231157522,0.270835742,BC
RAD51C,21.254385,0.52918595,3.00E-100,1.84E-99,0.409139951,0.15755404,BC
SLFN5,21.20666,0.6699274,8.29E-100,5.05E-99,0.286663841,0.219338805,BC
MGST1,21.182041,1.5398805,1.40E-99,8.52E-99,0.274718711,0.271066929,BC
SLF1,21.164686,1.1181657,2.02E-99,1.23E-98,0.195957922,0.13021616,BC
RECQL,21.143646,0.3284186,3.16E-99,1.92E-98,0.817586313,0.41654144,BC
PLAU,21.142345,0.9505058,3.25E-99,1.97E-98,0.237207152,0.18416946,BC
CDKN3,21.1419,0.19720072,3.28E-99,1.99E-98,0.275836159,0.116171541,BC
EFNA1,21.089117,0.07266931,1.00E-98,6.08E-98,0.153282984,0.140764074,BC
NCOA3,21.080019,0.0482698,1.21E-98,7.36E-98,0.43066045,0.183938273,BC
ZFHX3,21.060026,0.7771381,1.85E-98,1.12E-97,0.46327836,0.354814472,BC
NES,21.002249,1.3142622,6.26E-98,3.79E-97,0.150585697,0.182608947,BC
CLU,20.731098,0.7229797,1.82E-95,1.09E-94,0.002600956,0.12302046,BC
NUAK1,20.726082,2.4876575,2.02E-95,1.21E-94,0.047395191,0.139868223,BC
RPA2,20.668173,0.5698068,6.70E-95,4.01E-94,0.125462392,0.06528147,BC
PMEPA1,20.644924,0.079544984,1.08E-94,6.49E-94,0.870433878,0.721361692,BC
LPIN1,20.568932,0.39889723,5.21E-94,3.11E-93,0.625115598,0.612067969,BC
SMIM3,20.444073,1.0932726,6.78E-93,4.01E-92,0.19102574,0.127846492,BC
CREBBP,20.422653,0.47455657,1.05E-92,6.22E-92,0.286914303,0.161137441,BC
LAP3,20.40918,0.4497065,1.39E-92,8.19E-92,0.21501233,0.166599237,BC
CEP55,20.390898,0.9038912,2.01E-92,1.19E-91,0.269959926,0.172205525,BC
FAM184A,20.389975,1.9068202,2.05E-92,1.21E-91,0.462873767,0.376199283,BC
GRK5,20.369051,2.7086198,3.15E-92,1.86E-91,0.356523582,0.218096174,BC
SYNJ2,20.293905,0.48839176,1.46E-91,8.58E-91,0.426036529,0.288579355,BC
RHBDF2,20.249762,1.1151183,3.57E-91,2.10E-90,0.184706381,0.133337186,BC
TET2,20.247128,0.78099436,3.77E-91,2.22E-90,0.375520191,0.267512426,BC
DGKD,20.22251,0.79550636,6.20E-91,3.65E-90,0.527743527,0.349352676,BC
MARF1,20.2118,1.0738492,7.71E-91,4.53E-90,0.720214242,0.650445035,BC
LACC1,20.15144,1.5785577,2.61E-90,1.53E-89,0.158446363,0.142469079,BC
MAN2A1,20.1318,0.6780817,3.89E-90,2.28E-89,0.18576603,0.093919778,BC
PRSS23,20.129652,0.055941064,4.06E-90,2.37E-89,0.267474568,0.168651023,BC
RILPL2,20.097294,0.71515346,7.79E-90,4.55E-89,0.201333231,0.20881979,BC
UTRN,20.096235,0.5769815,7.96E-90,4.65E-89,0.580013101,0.492862097,BC
PLEKHA2,20.086422,1.679945,9.70E-90,5.66E-89,0.279650894,0.202664432,BC
SIRT1,20.07009,0.8166321,1.35E-89,7.86E-89,0.516973644,0.322679459,BC
TSPYL2,20.064714,0.78848106,1.50E-89,8.76E-89,0.13615521,0.102791585,BC
RNASEK,20.003208,1.1922061,5.16E-89,3.01E-88,0.308820129,0.260547914,BC
SLC34A2,19.890205,1.6779381,4.95E-88,2.88E-87,0.097738132,0.125419027,BC
INPP1,19.88474,0.99997056,5.52E-88,3.21E-87,0.213336159,0.085279158,BC
PEA15,19.797878,0.47639182,3.10E-87,1.80E-86,0.180737515,0.168188649,BC
CHI3L2,19.097351,0.40039146,2.66E-81,1.50E-80,0.104885943,0.284331291,BC
RAPGEF5,19.024487,1.0174476,1.07E-80,6.03E-80,0.979442818,0.968789735,BC
KLF7,19.005974,1.0179458,1.52E-80,8.58E-80,0.199406597,0.305976188,BC
NAV2,18.997879,0.56080616,1.78E-80,1.00E-79,0.512927713,0.395069934,BC
IRF1,18.86365,-0.3816721,2.27E-79,1.27E-78,0.203394729,0.208848688,BC
RAP2B,18.814491,0.35115847,5.75E-79,3.21E-78,0.97385558,0.969367703,BC
MAP3K4,18.744791,0.6568335,2.14E-78,1.19E-77,0.390008477,0.32626286,BC
XAGE3,18.696583,2.111613,5.28E-78,2.94E-77,0.50857352,0.397497399,BC
UQCRHL,18.686563,1.5258174,6.37E-78,3.54E-77,0.419620838,0.366894001,BC
PTBP2,18.678423,0.97837377,7.42E-78,4.12E-77,0.357352035,0.25809155,BC
LYPD1,18.66633,2.3555164,9.30E-78,5.17E-77,0.183704531,0.144434169,BC
HECA,18.586163,0.82662034,4.16E-77,2.30E-76,0.169312577,0.087273148,BC
MTMR6,18.575607,0.7783717,5.06E-77,2.80E-76,0.246532059,0.165212114,BC
IL17RA,18.51609,1.0081722,1.53E-76,8.45E-76,0.298763101,0.228384002,BC
PDE5A,18.42318,2.0694752,8.56E-76,4.70E-75,0.70975262,0.376228182,BC
PARP9,18.39985,0.73998797,1.32E-75,7.22E-75,0.424167694,0.566090625,BC
BAMBI,17.789217,0.61148196,8.57E-71,4.64E-70,0.134170777,0.046902092,BC
PDLIM5,17.781616,0.17927036,9.81E-71,5.31E-70,0.267513101,0.126459369,BC
IL7R,17.741297,1.8751951,2.01E-70,1.09E-69,0.162049168,0.169055601,BC
PRDM1,17.713032,1.8696946,3.33E-70,1.79E-69,0.685361436,0.764709282,BC
MCTP1,17.669834,2.936841,7.16E-70,3.84E-69,0.724106042,0.810021963,BC
RAB11FIP2,17.65195,0.9213473,9.83E-70,5.27E-69,0.05739442,0.140561785,BC
IFFO2,17.597357,0.5935258,2.58E-69,1.38E-68,0.56034217,0.299531846,BC
MAP4K5,17.57671,0.5606562,3.72E-69,1.99E-68,0.812480734,0.481880707,BC
CEP350,17.573978,-0.5577593,3.90E-69,2.08E-68,0.386193742,0.223875853,BC
HS3ST1,17.570713,2.1959028,4.13E-69,2.21E-68,0.5214627,0.500202289,BC
N4BP2L2,17.559616,0.5061148,5.02E-69,2.68E-68,0.594983046,0.396861634,BC
ITFG2,17.502388,0.75645894,1.37E-68,7.32E-68,0.646058107,0.612096867,BC
ELL,17.496334,0.83806705,1.53E-68,8.14E-68,0.647715012,0.506213155,BC
BOC,17.474976,1.7167623,2.22E-68,1.18E-67,0.191064273,0.093919778,BC
TNKS,17.431517,0.75198895,4.76E-68,2.53E-67,0.131878083,0.123280546,BC
TNS1,17.346096,2.1893957,2.11E-67,1.12E-66,0.137446054,0.133510577,BC
PARP10,17.319996,0.78594106,3.32E-67,1.76E-66,0.182510018,0.149231303,BC
IL1RL1,17.28415,3.4394948,6.19E-67,3.27E-66,0.218634402,0.195035256,BC
ATXN3,17.278706,0.5030777,6.81E-67,3.60E-66,0.408793157,0.004797133,BC
ETV1,17.221752,4.0850406,1.82E-66,9.61E-66,0.117505395,0.070194197,BC
ICAM1,17.11933,0.0936452,1.06E-65,5.60E-65,0.66035373,0.721130505,BC
CCDC69,17.118929,2.0061176,1.07E-65,5.63E-65,0.735241985,0.775199399,BC
LINP1,17.079136,0.9475028,2.12E-65,1.11E-64,0.895614982,0.768148191,BC
RASSF1,17.03798,0.35036924,4.29E-65,2.25E-64,0.358199753,0.321321235,BC
CHCHD7,16.388996,-0.1209496,2.29E-60,1.18E-59,0.272869143,0.068720379,BC
PODXL,16.336357,0.6709459,5.44E-60,2.78E-59,0.950774507,0.887036181,BC
UFM1,16.315723,0.37525153,7.63E-60,3.90E-59,0.153745376,0.355016761,BC
LAMC1,16.307339,0.44928533,8.75E-60,4.47E-59,0.623921085,0.39154433,BC
ANAPC4,16.207441,0.91939694,4.47E-59,2.27E-58,0.18066045,0.091434516,BC
REL,16.196806,0.29755118,5.31E-59,2.70E-58,0.369566893,0.272858629,BC
CST7,16.18917,3.8848612,6.01E-59,3.06E-58,0.257918465,0.231967403,BC
MT-ND4,16.185823,27.463026,6.35E-59,3.23E-58,0.303676017,0.190440412,BC
DDI2,16.059088,0.5407087,4.94E-58,2.50E-57,0.238286067,0.176655878,BC
KDSR,16.027672,0.20660868,8.19E-58,4.14E-57,0.422144729,0.182059877,BC
TMEM47,16.003424,1.3815539,1.21E-57,6.11E-57,0.948154285,0.869119177,BC
EXOSC6,15.978935,0.49411765,1.79E-57,9.05E-57,0.571246917,0.515171656,BC
SSH1,15.937323,1.0259306,3.49E-57,1.76E-56,0.072345099,0.184545139,BC
NRIP1,15.864146,-0.015119266,1.12E-56,5.63E-56,0.787819821,0.444023812,BC
KLRF1,15.848721,3.6055486,1.43E-56,7.20E-56,0.114981504,0.086724078,BC
CTH,15.807485,1.4983813,2.76E-56,1.38E-55,0.35606119,0.191827534,BC
NCKAP5L,15.804389,0.85456574,2.90E-56,1.45E-55,0.451429562,0.263235464,BC
FGD4,15.684911,0.6776523,1.92E-55,9.56E-55,0.154400432,0.108311178,BC
SERPINB2,15.613267,3.80682,5.91E-55,2.94E-54,0.22364365,0.157120564,BC
TMEM255B,15.4582,2.7330549,6.64E-54,3.29E-53,0.199464396,0.200381459,BC
HIPK2,15.324279,0.16671589,5.26E-53,2.59E-52,0.117447596,0.121980118,BC
MCOLN1,15.323839,0.83317417,5.30E-53,2.61E-52,0.098913379,0.281961623,BC
CBS,15.31127,1.2166163,6.43E-53,3.16E-52,0.21853807,0.206392325,BC
USPL1,15.293714,1.0009364,8.42E-53,4.14E-52,0.195996455,0.127673101,BC
OSER1,15.261995,0.31938505,1.37E-52,6.71E-52,0.140066276,0.131689978,BC
PSMB8-AS1,15.186411,2.6925907,4.35E-52,2.12E-51,0.187230271,0.18310022,BC
HDAC4,15.123399,1.512425,1.14E-51,5.53E-51,0.103787762,0.085221362,BC
TMEM243,15.004203,0.5467015,6.89E-51,3.33E-50,0.109972256,0.030545602,BC
OGA,14.840265,0.5114367,8.04E-50,3.87E-49,0.054639334,0.156398104,BC
NEDD9,14.795705,-0.4373716,1.56E-49,7.50E-49,0.061613748,0.159027858,BC
FAM184B,14.611259,1.4499141,2.38E-48,1.14E-47,0.066931258,0.121777829,BC
ARFGAP1,14.580562,0.5055828,3.73E-48,1.78E-47,0.517069975,0.425037568,BC
C6orf15,14.557941,2.3245275,5.20E-48,2.47E-47,0.414996917,0.364495434,BC
RASSF8-AS1,14.478909,0.94020003,1.65E-47,7.81E-47,0.308280672,0.297537857,BC
ARSJ,14.440474,1.1079165,2.88E-47,1.36E-46,0.776838009,0.453011213,BC
ARHGEF10,14.346301,0.88806057,1.12E-46,5.30E-46,0.972564735,0.974713906,BC
ETFDH,14.282568,0.6790696,2.81E-46,1.32E-45,0.933454069,0.866662814,BC
FBXO31,14.172363,1.1824752,1.36E-45,6.39E-45,0.956592941,0.913998382,BC
ARMC5,14.164935,1.3454833,1.51E-45,7.10E-45,0.207113132,0.07464455,BC
HORMAD1,14.135583,0.9970007,2.29E-45,1.08E-44,0.315524815,0.036383077,BC
ENG,14.119221,1.0136856,2.89E-45,1.36E-44,0.280036221,0.237371402,BC
TNIP2,14.105073,0.28038144,3.53E-45,1.66E-44,0.083461776,0.228470697,BC
BCL6,14.069943,0.2812815,5.81E-45,2.71E-44,0.075851572,0.154837591,BC
HOXA5,14.069656,2.9406826,5.84E-45,2.72E-44,0.493911837,0.319702925,BC
ANLN,14.067933,0.5693773,5.98E-45,2.79E-44,0.105386868,0.002687551,BC
TIFA,14.022235,0.4000162,1.14E-44,5.31E-44,0.194050555,0.095740377,BC
CSF1,13.976507,0.43400562,2.17E-44,1.01E-43,0.25525971,0.067391053,BC
TNFRSF12A,13.934386,-1.5646367,3.92E-44,1.81E-43,0.06560188,0.139694833,BC
EFNB1,13.926473,1.1679443,4.37E-44,2.03E-43,0.316468866,0.007109005,BC
SVIL,13.876244,0.4136261,8.82E-44,4.07E-43,0.156924322,0.121980118,BC
TAF4B,13.860416,1.0505514,1.10E-43,5.08E-43,0.769459001,0.832389319,BC
RIPOR1,13.780786,0.93842465,3.33E-43,1.53E-42,0.40193434,0.35594151,BC
GORAB,13.747036,0.7503714,5.31E-43,2.44E-42,0.238613594,0.220465842,BC
TNFSF15,13.718385,1.728622,7.88E-43,3.61E-42,0.116754007,0.077534389,BC
LYPD3,13.707186,-0.49100372,9.20E-43,4.21E-42,0.348450986,0.27031557,BC
ATP10D,13.697317,1.4460899,1.05E-42,4.82E-42,0.345464704,0.209600046,BC
PHLDB1,13.695325,0.9674106,1.08E-42,4.96E-42,0.545083231,0.331464571,BC
PCNX4,13.682696,0.49572942,1.29E-42,5.89E-42,0.569069821,0.371199861,BC
TTC33,13.681858,0.8570109,1.30E-42,5.96E-42,0.373208231,0.334730089,BC
SLC25A28,13.624442,0.633351,2.87E-42,1.31E-41,0.393129624,0.292133857,BC
RSBN1L,13.563476,0.39726904,6.59E-42,3.01E-41,0.044774969,0.287134435,BC
P3H1,13.52625,1.4967151,1.09E-41,4.98E-41,0.140085543,0.51869726,BC
CRISP3,13.525025,0.023312544,1.11E-41,5.06E-41,0.107852959,0.053693215,BC
CELF2,13.50498,1.8759559,1.46E-41,6.64E-41,0.209039766,0.044503526,BC
KDM5C,13.498664,0.37980258,1.59E-41,7.22E-41,0.150836159,0.109929488,BC
TNFSF12,13.48285,1.4633446,1.97E-41,8.94E-41,0.81386791,0.649578083,BC
AGO4,13.350999,0.5428383,1.17E-40,5.27E-40,0.180063194,0.152410126,BC
CRBN,13.347061,0.37719193,1.23E-40,5.55E-40,0.18497611,0.205554271,BC
KANSL2,13.299787,0.5765217,2.32E-40,1.04E-39,0.133361591,0.130880823,BC
SEMA4D,13.271422,1.3241179,3.39E-40,1.52E-39,0.549764951,0.253005433,BC
ABTB1,13.245121,0.9651409,4.82E-40,2.16E-39,0.386116677,0.141515432,BC
BCAM,13.229803,0.19918069,5.90E-40,2.65E-39,0.230618064,0.084758987,BC
EPB41,13.197616,0.30389512,9.06E-40,4.05E-39,0.077508477,0.125996995,BC
LINC01602,13.173104,9.600072,1.25E-39,5.60E-39,0.235685111,0.270373367,BC
IL1R2,13.150582,3.09753,1.69E-39,7.55E-39,0.637600185,0.025083805,BC
MITF,13.127749,0.7731295,2.28E-39,1.02E-38,0.151375617,0.094266559,BC
MT-ND2,13.077914,4.62027,4.40E-39,1.96E-38,0.111089704,0.033897815,BC
THAP2,13.064672,0.55590904,5.24E-39,2.33E-38,0.175362207,0.188330829,BC
TGFBR3,13.031174,1.5868733,8.13E-39,3.61E-38,0.326121301,0.152236736,BC
WNT5A,12.9537945,1.793346,2.24E-38,9.88E-38,0.400508631,0.287712403,BC
RRN3,12.872081,0.50611746,6.46E-38,2.85E-37,0.238247534,0.23003121,BC
RASSF9,12.870754,2.0717652,6.58E-38,2.90E-37,0.153167386,0.165096521,BC
ABCD4,12.866653,0.5437771,6.93E-38,3.05E-37,0.132186344,0.088544677,BC
TSLP,12.853692,3.3657284,8.20E-38,3.61E-37,0.538725339,0.419951451,BC
ZC3H7A,12.848652,0.41753885,8.75E-38,3.85E-37,0.277704994,0.102300312,BC
NR2F1,12.726719,2.3327184,4.20E-37,1.84E-36,0.107891492,0.780776789,BC
CENPC,12.668814,0.5431075,8.80E-37,3.85E-36,0.243353113,0.121055369,BC
KLHL24,12.6416855,0.44428417,1.24E-36,5.43E-36,0.177597102,0.049474049,BC
CD83,12.615333,0.90031993,1.74E-36,7.58E-36,0.963663687,0.893336031,BC
DIRAS3,12.611322,2.5416603,1.83E-36,7.98E-36,0.70643881,0.281788233,BC
DUSP2,12.611006,-0.044367373,1.84E-36,8.01E-36,0.132340475,0.102964975,BC
ZNF800,12.3762455,0.27770755,3.51E-35,1.52E-34,0.12673397,0.095711478,BC
PPIL2,12.372947,0.3837398,3.66E-35,1.59E-34,0.256030364,0.152843602,BC
PSEN1,12.371672,0.45193973,3.72E-35,1.61E-34,0.265894729,0.199254421,BC
GLT8D2,12.337384,2.8185406,5.70E-35,2.46E-34,0.108893342,0.045948445,BC
NIFK-AS1,12.32812,0.86177504,6.39E-35,2.76E-34,0.108912608,0.087937811,BC
FBXO42,12.25308,0.6089222,1.62E-34,6.98E-34,0.167385943,0.409374639,BC
WDR11,12.23709,0.49395978,1.97E-34,8.50E-34,0.636810265,0.529938735,BC
ACVR2A,12.214055,1.6190027,2.62E-34,1.13E-33,0.320572596,0.293145301,BC
JUP,12.174205,0.6886762,4.27E-34,1.84E-33,0.594019729,0.466622356,BC
RPS6KA5,12.171747,0.52616304,4.40E-34,1.89E-33,0.587738903,0.269795399,BC
PAM,12.163147,0.2436017,4.88E-34,2.10E-33,0.760924014,0.853311756,BC
ST6GAL1,12.157007,1.0226535,5.27E-34,2.26E-33,0.27830225,0.259565368,BC
ZZEF1,12.146166,0.55554193,6.01E-34,2.58E-33,0.437095407,0.257137903,BC
HAGHL,12.136975,0.36314014,6.73E-34,2.89E-33,0.220638101,0.253438909,BC
SRGAP2,12.12949,0.5969665,7.37E-34,3.16E-33,0.120992602,0.15683158,BC
BTN3A3,12.12786,3.050821,7.52E-34,3.22E-33,0.236166769,0.208068431,BC
AURKA,12.089138,0.40559846,1.21E-33,5.16E-33,0.57207537,0.454282742,BC
LITAF,12.040797,0.35342902,2.17E-33,9.26E-33,0.280652744,0.174604092,BC
HELB,11.99464,0.487144,3.79E-33,1.62E-32,0.230136406,0.184140562,BC
UBA6,11.977449,0.3169007,4.66E-33,1.99E-32,0.296990598,0.239076407,BC
HSPA1B,11.96876,0.61665213,5.18E-33,2.20E-32,0.407868372,0.163738296,BC
P4HA3,11.943834,2.4766982,6.99E-33,2.97E-32,0.265528668,0.099988441,BC
PRKCH,11.877921,0.75954425,1.54E-32,6.53E-32,0.003371609,0.1384811,BC
CLDN15,11.832209,0.80388814,2.66E-32,1.12E-31,0.339607737,0.412466767,BC
MYO5A,11.792181,0.6330134,4.28E-32,1.81E-31,0.099298705,0.11726968,BC
BACH1,11.767537,0.45279408,5.74E-32,2.42E-31,0.098142725,0.121691134,BC
ZNF160,11.704361,0.519902,1.21E-31,5.08E-31,0.394304871,0.485030632,BC
OXSR1,11.634429,0.24506624,2.75E-31,1.15E-30,0.198693742,0.156455901,BC
KLF2,11.601873,0.8133503,4.03E-31,1.69E-30,0.710349877,0.82068547,BC
BAZ1A,11.600911,0.2971364,4.08E-31,1.71E-30,0.130375308,0.079788464,BC
ATP7A,11.593705,0.86088806,4.44E-31,1.85E-30,0.267590166,0.147873078,BC
UBE2C,11.585869,-0.18804027,4.86E-31,2.03E-30,0.905845407,0.381256502,BC
CPD,11.58343,0.4148377,5.00E-31,2.09E-30,0.120799938,0.175846723,BC
WWP2,11.578717,0.5850194,5.28E-31,2.20E-30,0.933531134,0.899982661,BC
RALGAPA1,11.548499,0.36823794,7.51E-31,3.13E-30,0.024487515,0.112501445,BC
RN7SL1,11.516328,2.6106312,1.09E-30,4.54E-30,0.32165151,0.212345394,BC
HERC1,11.455218,0.38299507,2.21E-30,9.20E-30,0.663436344,0.394954341,BC
PRMT9,11.421134,0.9573465,3.28E-30,1.36E-29,0.328895654,0.184949717,BC
DENND6A,11.387369,0.5161332,4.83E-30,2.00E-29,0.240694359,0.116200439,BC
MICAL1,11.056505,1.1882129,2.04E-28,8.30E-28,0.629180795,0.657496243,BC
NR2F1-AS1,11.053883,2.3519907,2.10E-28,8.55E-28,0.248188964,0.160761762,BC
SETDB2,11.02625,0.95691967,2.86E-28,1.16E-27,0.668329994,0.446277887,BC
MYH9,11.020234,-0.23575546,3.05E-28,1.24E-27,0.190158755,0.0017917,BC
SLC39A4,10.990331,-0.07165112,4.25E-28,1.73E-27,0.189503699,0.09496012,BC
DCK,10.905542,0.6018512,1.08E-27,4.38E-27,0.193414766,0.049965322,BC
CSRNP2,10.89323,0.5913309,1.24E-27,5.01E-27,0.078876387,0.149867067,BC
KLHL20,10.885659,0.59079146,1.35E-27,5.44E-27,0.251483508,0.330337533,BC
MIA3,10.847686,0.19358392,2.05E-27,8.24E-27,0.207768187,0.227401456,BC
OSMR,10.835909,0.2933264,2.33E-27,9.37E-27,0.383014797,0.254508149,BC
LINC01588,10.785204,-0.52317333,4.04E-27,1.62E-26,0.928695284,0.874754364,BC
AP1G1,10.685951,0.25598738,1.18E-26,4.74E-26,0.435284371,0.156918275,BC
ADPGK,10.639928,0.37289584,1.94E-26,7.76E-26,0.168753853,0.126690556,BC
NBEA,10.614118,1.2742618,2.56E-26,1.02E-25,0.263756165,0.225754248,BC
B3GNT5,10.599689,0.8064016,2.99E-26,1.19E-25,0.407271116,0.320078604,BC
ZBTB17,10.555843,0.62816066,4.77E-26,1.89E-25,0.650547164,0.727574847,BC
ZNF583,10.543738,0.87517613,5.43E-26,2.15E-25,0.28866754,0.145821292,BC
NAP1L5,10.4998,1.8001844,8.66E-26,3.42E-25,0.19002389,0.127297422,BC
LATS1,10.48021,0.5227907,1.07E-25,4.21E-25,0.258014797,0.195353138,BC
ARRDC3,10.462792,0.50919724,1.28E-25,5.06E-25,0.442990906,0.364264247,BC
TRNP1,10.4597,0.82048,1.32E-25,5.23E-25,0.596331689,0.321783609,BC
PDE4A,10.431635,0.81526256,1.78E-25,7.01E-25,0.882590937,0.735319616,BC
ANKRD62,10.392243,2.0374029,2.69E-25,1.06E-24,0.13399738,0.103716333,BC
POU2F2,10.391709,1.8526254,2.70E-25,1.06E-24,0.707941584,0.521615998,BC
ABHD3,10.361701,0.49529967,3.70E-25,1.46E-24,0.57912685,0.282163912,BC
CAMK4,10.293746,3.8627746,7.52E-25,2.95E-24,0.937037608,0.896283667,BC
COL4A1,10.284658,1.1055741,8.26E-25,3.24E-24,0.461351726,0.458935383,BC
RASSF8,10.215723,0.28786957,1.69E-24,6.60E-24,0.100088625,0.041989365,BC
RGS12,10.20387,0.5445609,1.91E-24,7.45E-24,0.305005395,0.180586059,BC
DNAJC18,10.132029,1.130343,3.98E-24,1.55E-23,0.257706535,0.042538435,BC
